-122.23000000,37.88000000,41.00000000,880.00000000,129.00000000,322.00000000,126.00000000,8.32520000,452600.00000000
-122.22000000,37.86000000,21.00000000,7099.00000000,1106.00000000,2401.00000000,1138.00000000,8.30140000,358500.00000000
-122.24000000,37.85000000,52.00000000,1467.00000000,190.00000000,496.00000000,177.00000000,7.25740000,352100.00000000
-122.25000000,37.85000000,52.00000000,1274.00000000,235.00000000,558.00000000,219.00000000,5.64310000,341300.00000000
-122.25000000,37.85000000,52.00000000,1627.00000000,280.00000000,565.00000000,259.00000000,3.84620000,342200.00000000
-122.25000000,37.85000000,52.00000000,919.00000000,213.00000000,413.00000000,193.00000000,4.03680000,269700.00000000
-122.25000000,37.84000000,52.00000000,2535.00000000,489.00000000,1094.00000000,514.00000000,3.65910000,299200.00000000
-122.25000000,37.84000000,52.00000000,3104.00000000,687.00000000,1157.00000000,647.00000000,3.12000000,241400.00000000
-122.26000000,37.84000000,42.00000000,2555.00000000,665.00000000,1206.00000000,595.00000000,2.08040000,226700.00000000
-122.25000000,37.84000000,52.00000000,3549.00000000,707.00000000,1551.00000000,714.00000000,3.69120000,261100.00000000
-122.26000000,37.85000000,52.00000000,2202.00000000,434.00000000,910.00000000,402.00000000,3.20310000,281500.00000000
-122.26000000,37.85000000,52.00000000,3503.00000000,752.00000000,1504.00000000,734.00000000,3.27050000,241800.00000000
-122.26000000,37.85000000,52.00000000,2491.00000000,474.00000000,1098.00000000,468.00000000,3.07500000,213500.00000000
-122.26000000,37.84000000,52.00000000,696.00000000,191.00000000,345.00000000,174.00000000,2.67360000,191300.00000000
-122.26000000,37.85000000,52.00000000,2643.00000000,626.00000000,1212.00000000,620.00000000,1.91670000,159200.00000000
-122.26000000,37.85000000,50.00000000,1120.00000000,283.00000000,697.00000000,264.00000000,2.12500000,140000.00000000
-122.27000000,37.85000000,52.00000000,1966.00000000,347.00000000,793.00000000,331.00000000,2.77500000,152500.00000000
-122.27000000,37.85000000,52.00000000,1228.00000000,293.00000000,648.00000000,303.00000000,2.12020000,155500.00000000
-122.26000000,37.84000000,50.00000000,2239.00000000,455.00000000,990.00000000,419.00000000,1.99110000,158700.00000000
-122.27000000,37.84000000,52.00000000,1503.00000000,298.00000000,690.00000000,275.00000000,2.60330000,162900.00000000
-122.27000000,37.85000000,40.00000000,751.00000000,184.00000000,409.00000000,166.00000000,1.35780000,147500.00000000
-122.27000000,37.85000000,42.00000000,1639.00000000,367.00000000,929.00000000,366.00000000,1.71350000,159800.00000000
-122.27000000,37.84000000,52.00000000,2436.00000000,541.00000000,1015.00000000,478.00000000,1.72500000,113900.00000000
-122.27000000,37.84000000,52.00000000,1688.00000000,337.00000000,853.00000000,325.00000000,2.18060000,99700.00000000
-122.27000000,37.84000000,52.00000000,2224.00000000,437.00000000,1006.00000000,422.00000000,2.60000000,132600.00000000
-122.28000000,37.85000000,41.00000000,535.00000000,123.00000000,317.00000000,119.00000000,2.40380000,107500.00000000
-122.28000000,37.85000000,49.00000000,1130.00000000,244.00000000,607.00000000,239.00000000,2.45970000,93800.00000000
-122.28000000,37.85000000,52.00000000,1898.00000000,421.00000000,1102.00000000,397.00000000,1.80800000,105500.00000000
-122.28000000,37.84000000,50.00000000,2082.00000000,492.00000000,1131.00000000,473.00000000,1.64240000,108900.00000000
-122.28000000,37.84000000,52.00000000,729.00000000,160.00000000,395.00000000,155.00000000,1.68750000,132000.00000000
-122.28000000,37.84000000,49.00000000,1916.00000000,447.00000000,863.00000000,378.00000000,1.92740000,122300.00000000
-122.28000000,37.84000000,52.00000000,2153.00000000,481.00000000,1168.00000000,441.00000000,1.96150000,115200.00000000
-122.27000000,37.84000000,48.00000000,1922.00000000,409.00000000,1026.00000000,335.00000000,1.79690000,110400.00000000
-122.27000000,37.83000000,49.00000000,1655.00000000,366.00000000,754.00000000,329.00000000,1.37500000,104900.00000000
-122.27000000,37.83000000,51.00000000,2665.00000000,574.00000000,1258.00000000,536.00000000,2.73030000,109700.00000000
-122.27000000,37.83000000,49.00000000,1215.00000000,282.00000000,570.00000000,264.00000000,1.48610000,97200.00000000
-122.27000000,37.83000000,48.00000000,1798.00000000,432.00000000,987.00000000,374.00000000,1.09720000,104500.00000000
-122.28000000,37.83000000,52.00000000,1511.00000000,390.00000000,901.00000000,403.00000000,1.41030000,103900.00000000
-122.26000000,37.83000000,52.00000000,1470.00000000,330.00000000,689.00000000,309.00000000,3.48000000,191400.00000000
-122.26000000,37.83000000,52.00000000,2432.00000000,715.00000000,1377.00000000,696.00000000,2.58980000,176000.00000000
-122.26000000,37.83000000,52.00000000,1665.00000000,419.00000000,946.00000000,395.00000000,2.09780000,155400.00000000
-122.26000000,37.83000000,51.00000000,936.00000000,311.00000000,517.00000000,249.00000000,1.28520000,150000.00000000
-122.26000000,37.84000000,49.00000000,713.00000000,202.00000000,462.00000000,189.00000000,1.02500000,118800.00000000
-122.26000000,37.84000000,52.00000000,950.00000000,202.00000000,467.00000000,198.00000000,3.96430000,188800.00000000
-122.26000000,37.83000000,52.00000000,1443.00000000,311.00000000,660.00000000,292.00000000,3.01250000,184400.00000000
-122.26000000,37.83000000,52.00000000,1656.00000000,420.00000000,718.00000000,382.00000000,2.67680000,182300.00000000
-122.26000000,37.83000000,50.00000000,1125.00000000,322.00000000,616.00000000,304.00000000,2.02600000,142500.00000000
-122.27000000,37.82000000,43.00000000,1007.00000000,312.00000000,558.00000000,253.00000000,1.73480000,137500.00000000
-122.26000000,37.82000000,40.00000000,624.00000000,195.00000000,423.00000000,160.00000000,0.95060000,187500.00000000
-122.27000000,37.82000000,40.00000000,946.00000000,375.00000000,700.00000000,352.00000000,1.77500000,112500.00000000
-122.27000000,37.82000000,21.00000000,896.00000000,453.00000000,735.00000000,438.00000000,0.92180000,171900.00000000
-122.27000000,37.82000000,43.00000000,1868.00000000,456.00000000,1061.00000000,407.00000000,1.50450000,93800.00000000
-122.27000000,37.82000000,41.00000000,3221.00000000,853.00000000,1959.00000000,720.00000000,1.11080000,97500.00000000
-122.27000000,37.82000000,52.00000000,1630.00000000,456.00000000,1162.00000000,400.00000000,1.24750000,104200.00000000
