22.90000000,4.33188351,4.62360040,31.54982699,33.24584775,31.30000000
96.20000000,4.33188351,41.41055892,31.54982699,33.24584775,86.60000000
18.10000000,4.33188351,36.00796210,31.54982699,33.24584775,47.20000000
8.90000000,4.33188351,11.95298729,31.54982699,33.24584775,15.40000000
2.80000000,4.33188351,9.62800367,31.54982699,33.24584775,8.10000000
22.40000000,4.33188351,20.71178693,31.54982699,33.24584775,11.30000000
5.70000000,4.33188351,7.06672936,31.54982699,33.24584775,5.30000000
7.60000000,4.33188351,23.87837378,31.54982699,33.24584775,6.10000000
6.60000000,4.33188351,25.21881290,31.54982699,33.24584775,12.10000000
6.80000000,4.33188351,17.67063835,31.54982699,33.24584775,7.50000000
3.90000000,4.33188351,18.71498482,31.54982699,33.24584775,8.30000000
9.60000000,4.33188351,25.15755235,31.54982699,33.24584775,8.10000000
8.00000000,4.33188351,35.10072257,31.54982699,33.24584775,2.30000000
2.40000000,4.33188351,6.00487988,31.54982699,33.24584775,2.60000000
5.90000000,4.33188351,13.40282023,31.54982699,33.24584775,3.60000000
1.40000000,4.33188351,8.77327318,31.54982699,33.24584775,1.40000000
0.00000000,4.33188351,4.29396032,31.54982699,33.24584775,0.80000000
7.30000000,17.34245684,4.62360040,31.54982699,33.24584775,35.50000000
338.60000000,17.34245684,41.41055892,31.54982699,33.24584775,344.10000000
54.50000000,17.34245684,36.00796210,31.54982699,33.24584775,149.70000000
36.20000000,17.34245684,11.95298729,31.54982699,33.24584775,42.00000000
8.40000000,17.34245684,9.62800367,31.54982699,33.24584775,12.00000000
96.60000000,17.34245684,20.71178693,31.54982699,33.24584775,70.50000000
33.10000000,17.34245684,7.06672936,31.54982699,33.24584775,28.60000000
26.80000000,17.34245684,23.87837378,31.54982699,33.24584775,46.80000000
54.70000000,17.34245684,25.21881290,31.54982699,33.24584775,65.50000000
13.10000000,17.34245684,17.67063835,31.54982699,33.24584775,31.00000000
24.80000000,17.34245684,18.71498482,31.54982699,33.24584775,49.70000000
48.40000000,17.34245684,25.15755235,31.54982699,33.24584775,45.10000000
62.30000000,17.34245684,35.10072257,31.54982699,33.24584775,50.70000000
15.20000000,17.34245684,6.00487988,31.54982699,33.24584775,8.20000000
23.40000000,17.34245684,13.40282023,31.54982699,33.24584775,20.70000000
3.30000000,17.34245684,8.77327318,31.54982699,33.24584775,7.70000000
11.10000000,17.34245684,4.29396032,31.54982699,33.24584775,2.40000000
12.80000000,19.38885083,4.62360040,31.54982699,33.24584775,41.10000000
293.20000000,19.38885083,41.41055892,31.54982699,33.24584775,275.00000000
112.80000000,19.38885083,36.00796210,31.54982699,33.24584775,290.90000000
82.00000000,19.38885083,11.95298729,31.54982699,33.24584775,92.30000000
4.40000000,19.38885083,9.62800367,31.54982699,33.24584775,34.10000000
128.10000000,19.38885083,20.71178693,31.54982699,33.24584775,68.30000000
59.00000000,19.38885083,7.06672936,31.54982699,33.24584775,50.70000000
35.40000000,19.38885083,23.87837378,31.54982699,33.24584775,49.20000000
49.80000000,19.38885083,25.21881290,31.54982699,33.24584775,71.90000000
28.50000000,19.38885083,17.67063835,31.54982699,33.24584775,31.70000000
28.60000000,19.38885083,18.71498482,31.54982699,33.24584775,62.50000000
72.90000000,19.38885083,25.15755235,31.54982699,33.24584775,59.00000000
82.90000000,19.38885083,35.10072257,31.54982699,33.24584775,46.70000000
13.00000000,19.38885083,6.00487988,31.54982699,33.24584775,7.90000000
52.80000000,19.38885083,13.40282023,31.54982699,33.24584775,31.70000000
5.40000000,19.38885083,8.77327318,31.54982699,33.24584775,4.50000000
5.20000000,19.38885083,4.29396032,31.54982699,33.24584775,5.10000000
6.50000000,7.92729419,4.62360040,31.54982699,33.24584775,17.40000000
114.00000000,7.92729419,41.41055892,31.54982699,33.24584775,104.80000000
29.10000000,7.92729419,36.00796210,31.54982699,33.24584775,95.30000000
40.50000000,7.92729419,11.95298729,31.54982699,33.24584775,60.80000000
1.70000000,7.92729419,9.62800367,31.54982699,33.24584775,10.00000000
67.90000000,7.92729419,20.71178693,31.54982699,33.24584775,36.40000000
26.30000000,7.92729419,7.06672936,31.54982699,33.24584775,18.80000000
12.40000000,7.92729419,23.87837378,31.54982699,33.24584775,19.60000000
23.10000000,7.92729419,25.21881290,31.54982699,33.24584775,27.60000000
6.10000000,7.92729419,17.67063835,31.54982699,33.24584775,11.90000000
9.50000000,7.92729419,18.71498482,31.54982699,33.24584775,29.90000000
26.70000000,7.92729419,25.15755235,31.54982699,33.24584775,22.30000000
30.20000000,7.92729419,35.10072257,31.54982699,33.24584775,21.50000000
4.70000000,7.92729419,6.00487988,31.54982699,33.24584775,3.30000000
18.90000000,7.92729419,13.40282023,31.54982699,33.24584775,12.80000000
1.30000000,7.92729419,8.77327318,31.54982699,33.24584775,0.80000000
4.00000000,7.92729419,4.29396032,31.54982699,33.24584775,2.60000000
16.20000000,15.40837386,4.62360040,31.54982699,33.24584775,27.00000000
165.70000000,15.40837386,41.41055892,31.54982699,33.24584775,150.60000000
58.40000000,15.40837386,36.00796210,31.54982699,33.24584775,187.30000000
46.00000000,15.40837386,11.95298729,31.54982699,33.24584775,73.20000000
29.10000000,15.40837386,9.62800367,31.54982699,33.24584775,74.90000000
97.10000000,15.40837386,20.71178693,31.54982699,33.24584775,53.30000000
76.10000000,15.40837386,7.06672936,31.54982699,33.24584775,28.30000000
29.00000000,15.40837386,23.87837378,31.54982699,33.24584775,51.00000000
41.60000000,15.40837386,25.21881290,31.54982699,33.24584775,52.70000000
30.80000000,15.40837386,17.67063835,31.54982699,33.24584775,46.70000000
23.60000000,15.40837386,18.71498482,31.54982699,33.24584775,31.20000000
59.70000000,15.40837386,25.15755235,31.54982699,33.24584775,50.30000000
79.50000000,15.40837386,35.10072257,31.54982699,33.24584775,52.00000000
19.10000000,15.40837386,6.00487988,31.54982699,33.24584775,8.70000000
54.50000000,15.40837386,13.40282023,31.54982699,33.24584775,22.00000000
11.00000000,15.40837386,8.77327318,31.54982699,33.24584775,10.60000000
11.50000000,15.40837386,4.29396032,31.54982699,33.24584775,4.90000000
1.90000000,13.65077959,4.62360040,31.54982699,33.24584775,9.90000000
