7.00000000,5.00000000,86.20000000,26.20000000,94.30000000,5.10000000,8.20000000,51.00000000,6.70000000,0.00000000,4.63087536,5.27303449,0.00000000
7.00000000,4.00000000,90.60000000,35.40000000,669.10000000,6.70000000,18.00000000,33.00000000,0.90000000,0.00000000,10.50303179,12.62445460,0.00000000
7.00000000,4.00000000,90.60000000,43.70000000,686.90000000,6.70000000,14.60000000,33.00000000,1.30000000,0.00000000,10.50303179,25.51300282,0.00000000
8.00000000,6.00000000,91.70000000,33.30000000,77.50000000,9.00000000,8.30000000,97.00000000,4.00000000,0.20000000,4.63087536,5.27303449,0.00000000
8.00000000,6.00000000,89.30000000,51.30000000,102.20000000,9.60000000,11.40000000,99.00000000,1.80000000,0.00000000,4.63087536,10.10604246,0.00000000
8.00000000,6.00000000,92.30000000,85.30000000,488.00000000,14.70000000,22.20000000,29.00000000,5.40000000,0.00000000,12.48907611,10.10604246,0.00000000
8.00000000,6.00000000,92.30000000,88.90000000,495.60000000,8.50000000,24.10000000,27.00000000,3.10000000,0.00000000,12.48907611,9.56253856,0.00000000
8.00000000,6.00000000,91.50000000,145.40000000,608.20000000,10.70000000,8.00000000,86.00000000,2.20000000,0.00000000,12.48907611,9.56253856,0.00000000
8.00000000,6.00000000,91.00000000,129.50000000,692.60000000,7.00000000,13.10000000,63.00000000,5.40000000,0.00000000,17.94261500,12.62445460,0.00000000
7.00000000,5.00000000,92.50000000,88.00000000,698.60000000,7.10000000,22.80000000,40.00000000,4.00000000,0.00000000,17.94261500,25.51300282,0.00000000
7.00000000,5.00000000,92.50000000,88.00000000,698.60000000,7.10000000,17.80000000,51.00000000,7.20000000,0.00000000,17.94261500,25.51300282,0.00000000
7.00000000,5.00000000,92.80000000,73.20000000,713.00000000,22.60000000,19.30000000,38.00000000,4.00000000,0.00000000,17.94261500,25.51300282,0.00000000
6.00000000,5.00000000,63.50000000,70.80000000,665.30000000,0.80000000,17.00000000,72.00000000,6.70000000,0.00000000,12.48907611,5.27303449,0.00000000
6.00000000,5.00000000,90.90000000,126.50000000,686.50000000,7.00000000,21.30000000,42.00000000,2.20000000,0.00000000,17.94261500,9.56253856,0.00000000
6.00000000,5.00000000,92.90000000,133.30000000,699.60000000,9.20000000,26.40000000,21.00000000,4.50000000,0.00000000,17.94261500,10.78368416,0.00000000
6.00000000,5.00000000,93.30000000,141.20000000,713.90000000,13.90000000,22.90000000,44.00000000,5.40000000,0.00000000,17.94261500,5.27303449,0.00000000
5.00000000,5.00000000,91.70000000,35.80000000,80.80000000,7.80000000,15.10000000,27.00000000,5.40000000,0.00000000,4.63087536,25.51300282,0.00000000
8.00000000,5.00000000,84.90000000,32.80000000,664.20000000,3.00000000,16.70000000,47.00000000,4.90000000,0.00000000,10.50303179,9.56253856,0.00000000
6.00000000,4.00000000,89.20000000,27.90000000,70.80000000,6.30000000,15.90000000,35.00000000,4.00000000,0.00000000,4.63087536,10.78368416,0.00000000
6.00000000,4.00000000,86.30000000,27.40000000,97.10000000,5.10000000,9.30000000,44.00000000,4.50000000,0.00000000,11.85927585,25.51300282,0.00000000
6.00000000,4.00000000,91.00000000,129.50000000,692.60000000,7.00000000,18.30000000,40.00000000,2.70000000,0.00000000,17.94261500,12.62445460,0.00000000
