0.98000000,514.50000000,294.00000000,110.25000000,7.00000000,2.00000000,0.00000000,0.00000000,15.55000000
0.98000000,514.50000000,294.00000000,110.25000000,7.00000000,3.00000000,0.00000000,0.00000000,15.55000000
0.98000000,514.50000000,294.00000000,110.25000000,7.00000000,4.00000000,0.00000000,0.00000000,15.55000000
0.98000000,514.50000000,294.00000000,110.25000000,7.00000000,5.00000000,0.00000000,0.00000000,15.55000000
0.90000000,563.50000000,318.50000000,122.50000000,7.00000000,2.00000000,0.00000000,0.00000000,20.84000000
0.90000000,563.50000000,318.50000000,122.50000000,7.00000000,3.00000000,0.00000000,0.00000000,21.46000000
0.90000000,563.50000000,318.50000000,122.50000000,7.00000000,4.00000000,0.00000000,0.00000000,20.71000000
0.90000000,563.50000000,318.50000000,122.50000000,7.00000000,5.00000000,0.00000000,0.00000000,19.68000000
0.86000000,588.00000000,294.00000000,147.00000000,7.00000000,2.00000000,0.00000000,0.00000000,19.50000000
0.86000000,588.00000000,294.00000000,147.00000000,7.00000000,3.00000000,0.00000000,0.00000000,19.95000000
0.86000000,588.00000000,294.00000000,147.00000000,7.00000000,4.00000000,0.00000000,0.00000000,19.34000000
0.86000000,588.00000000,294.00000000,147.00000000,7.00000000,5.00000000,0.00000000,0.00000000,18.31000000
0.82000000,612.50000000,318.50000000,147.00000000,7.00000000,2.00000000,0.00000000,0.00000000,17.05000000
0.82000000,612.50000000,318.50000000,147.00000000,7.00000000,3.00000000,0.00000000,0.00000000,17.41000000
0.82000000,612.50000000,318.50000000,147.00000000,7.00000000,4.00000000,0.00000000,0.00000000,16.95000000
0.82000000,612.50000000,318.50000000,147.00000000,7.00000000,5.00000000,0.00000000,0.00000000,15.98000000
0.79000000,637.00000000,343.00000000,147.00000000,7.00000000,2.00000000,0.00000000,0.00000000,28.52000000
0.79000000,637.00000000,343.00000000,147.00000000,7.00000000,3.00000000,0.00000000,0.00000000,29.90000000
0.79000000,637.00000000,343.00000000,147.00000000,7.00000000,4.00000000,0.00000000,0.00000000,29.63000000
0.79000000,637.00000000,343.00000000,147.00000000,7.00000000,5.00000000,0.00000000,0.00000000,28.75000000
0.76000000,661.50000000,416.50000000,122.50000000,7.00000000,2.00000000,0.00000000,0.00000000,24.77000000
0.76000000,661.50000000,416.50000000,122.50000000,7.00000000,3.00000000,0.00000000,0.00000000,23.93000000
0.76000000,661.50000000,416.50000000,122.50000000,7.00000000,4.00000000,0.00000000,0.00000000,24.77000000
0.76000000,661.50000000,416.50000000,122.50000000,7.00000000,5.00000000,0.00000000,0.00000000,23.93000000
0.74000000,686.00000000,245.00000000,220.50000000,3.50000000,2.00000000,0.00000000,0.00000000,6.07000000
0.74000000,686.00000000,245.00000000,220.50000000,3.50000000,3.00000000,0.00000000,0.00000000,6.05000000
0.74000000,686.00000000,245.00000000,220.50000000,3.50000000,4.00000000,0.00000000,0.00000000,6.01000000
0.74000000,686.00000000,245.00000000,220.50000000,3.50000000,5.00000000,0.00000000,0.00000000,6.04000000
0.71000000,710.50000000,269.50000000,220.50000000,3.50000000,2.00000000,0.00000000,0.00000000,6.37000000
0.71000000,710.50000000,269.50000000,220.50000000,3.50000000,3.00000000,0.00000000,0.00000000,6.40000000
0.71000000,710.50000000,269.50000000,220.50000000,3.50000000,4.00000000,0.00000000,0.00000000,6.36600000
0.71000000,710.50000000,269.50000000,220.50000000,3.50000000,5.00000000,0.00000000,0.00000000,6.40000000
0.69000000,735.00000000,294.00000000,220.50000000,3.50000000,2.00000000,0.00000000,0.00000000,6.85000000
0.69000000,735.00000000,294.00000000,220.50000000,3.50000000,3.00000000,0.00000000,0.00000000,6.79000000
0.69000000,735.00000000,294.00000000,220.50000000,3.50000000,4.00000000,0.00000000,0.00000000,6.77000000
0.69000000,735.00000000,294.00000000,220.50000000,3.50000000,5.00000000,0.00000000,0.00000000,6.81000000
0.66000000,759.50000000,318.50000000,220.50000000,3.50000000,2.00000000,0.00000000,0.00000000,7.18000000
0.66000000,759.50000000,318.50000000,220.50000000,3.50000000,3.00000000,0.00000000,0.00000000,7.10000000
0.66000000,759.50000000,318.50000000,220.50000000,3.50000000,4.00000000,0.00000000,0.00000000,7.10000000
0.66000000,759.50000000,318.50000000,220.50000000,3.50000000,5.00000000,0.00000000,0.00000000,7.10000000
0.64000000,784.00000000,343.00000000,220.50000000,3.50000000,2.00000000,0.00000000,0.00000000,10.85000000
0.64000000,784.00000000,343.00000000,220.50000000,3.50000000,3.00000000,0.00000000,0.00000000,10.54000000
0.64000000,784.00000000,343.00000000,220.50000000,3.50000000,4.00000000,0.00000000,0.00000000,10.77000000
0.64000000,784.00000000,343.00000000,220.50000000,3.50000000,5.00000000,0.00000000,0.00000000,10.56000000
0.62000000,808.50000000,367.50000000,220.50000000,3.50000000,2.00000000,0.00000000,0.00000000,8.60000000
0.62000000,808.50000000,367.50000000,220.50000000,3.50000000,3.00000000,0.00000000,0.00000000,8.49000000
0.62000000,808.50000000,367.50000000,220.50000000,3.50000000,4.00000000,0.00000000,0.00000000,8.45000000
0.62000000,808.50000000,367.50000000,220.50000000,3.50000000,5.00000000,0.00000000,0.00000000,8.50000000
0.98000000,514.50000000,294.00000000,110.25000000,7.00000000,2.00000000,0.10000000,1.00000000,24.58000000
0.98000000,514.50000000,294.00000000,110.25000000,7.00000000,3.00000000,0.10000000,1.00000000,24.63000000
0.98000000,514.50000000,294.00000000,110.25000000,7.00000000,4.00000000,0.10000000,1.00000000,24.63000000
0.98000000,514.50000000,294.00000000,110.25000000,7.00000000,5.00000000,0.10000000,1.00000000,24.59000000
0.90000000,563.50000000,318.50000000,122.50000000,7.00000000,2.00000000,0.10000000,1.00000000,29.03000000
0.90000000,563.50000000,318.50000000,122.50000000,7.00000000,3.00000000,0.10000000,1.00000000,29.87000000
0.90000000,563.50000000,318.50000000,122.50000000,7.00000000,4.00000000,0.10000000,1.00000000,29.14000000
0.90000000,563.50000000,318.50000000,122.50000000,7.00000000,5.00000000,0.10000000,1.00000000,28.09000000
0.86000000,588.00000000,294.00000000,147.00000000,7.00000000,2.00000000,0.10000000,1.00000000,26.28000000
0.86000000,588.00000000,294.00000000,147.00000000,7.00000000,3.00000000,0.10000000,1.00000000,26.91000000
0.86000000,588.00000000,294.00000000,147.00000000,7.00000000,4.00000000,0.10000000,1.00000000,26.37000000
0.86000000,588.00000000,294.00000000,147.00000000,7.00000000,5.00000000,0.10000000,1.00000000,25.27000000
0.82000000,612.50000000,318.50000000,147.00000000,7.00000000,2.00000000,0.10000000,1.00000000,23.53000000
0.82000000,612.50000000,318.50000000,147.00000000,7.00000000,3.00000000,0.10000000,1.00000000,24.03000000
0.82000000,612.50000000,318.50000000,147.00000000,7.00000000,4.00000000,0.10000000,1.00000000,23.54000000
0.82000000,612.50000000,318.50000000,147.00000000,7.00000000,5.00000000,0.10000000,1.00000000,22.58000000
0.79000000,637.00000000,343.00000000,147.00000000,7.00000000,2.00000000,0.10000000,1.00000000,35.56000000
0.79000000,637.00000000,343.00000000,147.00000000,7.00000000,3.00000000,0.10000000,1.00000000,37.12000000
0.79000000,637.00000000,343.00000000,147.00000000,7.00000000,4.00000000,0.10000000,1.00000000,36.90000000
0.79000000,637.00000000,343.00000000,147.00000000,7.00000000,5.00000000,0.10000000,1.00000000,35.94000000
0.76000000,661.50000000,416.50000000,122.50000000,7.00000000,2.00000000,0.10000000,1.00000000,32.96000000
0.76000000,661.50000000,416.50000000,122.50000000,7.00000000,3.00000000,0.10000000,1.00000000,32.12000000
0.76000000,661.50000000,416.50000000,122.50000000,7.00000000,4.00000000,0.10000000,1.00000000,32.94000000
0.76000000,661.50000000,416.50000000,122.50000000,7.00000000,5.00000000,0.10000000,1.00000000,32.21000000
0.74000000,686.00000000,245.00000000,220.50000000,3.50000000,2.00000000,0.10000000,1.00000000,10.36000000
0.74000000,686.00000000,245.00000000,220.50000000,3.50000000,3.00000000,0.10000000,1.00000000,10.43000000
0.74000000,686.00000000,245.00000000,220.50000000,3.50000000,4.00000000,0.10000000,1.00000000,10.36000000
0.74000000,686.00000000,245.00000000,220.50000000,3.50000000,5.00000000,0.10000000,1.00000000,10.39000000
0.71000000,710.50000000,269.50000000,220.50000000,3.50000000,2.00000000,0.10000000,1.00000000,10.71000000
0.71000000,710.50000000,269.50000000,220.50000000,3.50000000,3.00000000,0.10000000,1.00000000,10.80000000
0.71000000,710.50000000,269.50000000,220.50000000,3.50000000,4.00000000,0.10000000,1.00000000,10.70000000
0.71000000,710.50000000,269.50000000,220.50000000,3.50000000,5.00000000,0.10000000,1.00000000,10.75000000
0.69000000,735.00000000,294.00000000,220.50000000,3.50000000,2.00000000,0.10000000,1.00000000,11.11000000
0.69000000,735.00000000,294.00000000,220.50000000,3.50000000,3.00000000,0.10000000,1.00000000,11.13000000
0.69000000,735.00000000,294.00000000,220.50000000,3.50000000,4.00000000,0.10000000,1.00000000,11.09000000
0.69000000,735.00000000,294.00000000,220.50000000,3.50000000,5.00000000,0.10000000,1.00000000,11.16000000
0.66000000,759.50000000,318.50000000,220.50000000,3.50000000,2.00000000,0.10000000,1.00000000,11.68000000
0.66000000,759.50000000,318.50000000,220.50000000,3.50000000,3.00000000,0.10000000,1.00000000,11.69000000
0.66000000,759.50000000,318.50000000,220.50000000,3.50000000,4.00000000,0.10000000,1.00000000,11.70000000
0.66000000,759.50000000,318.50000000,220.50000000,3.50000000,5.00000000,0.10000000,1.00000000,11.69000000
0.64000000,784.00000000,343.00000000,220.50000000,3.50000000,2.00000000,0.10000000,1.00000000,15.41000000
0.64000000,784.00000000,343.00000000,220.50000000,3.50000000,3.00000000,0.10000000,1.00000000,15.20000000
0.64000000,784.00000000,343.00000000,220.50000000,3.50000000,4.00000000,0.10000000,1.00000000,15.42000000
0.64000000,784.00000000,343.00000000,220.50000000,3.50000000,5.00000000,0.10000000,1.00000000,15.21000000
