0.00000000,1.00000000,0.00000000,6.00000000,9.84000000,14.39500000,0.81000000,0.00000000,0.00000000,0.00000000,111.11456860,204.86927188,16.00000000
0.00000000,1.00000000,1.00000000,6.00000000,9.02000000,13.63500000,0.80000000,0.00000000,0.00000000,0.00000000,111.11456860,204.86927188,40.00000000
0.00000000,1.00000000,2.00000000,6.00000000,9.02000000,13.63500000,0.80000000,0.00000000,0.00000000,0.00000000,111.11456860,204.86927188,32.00000000
0.00000000,1.00000000,3.00000000,6.00000000,9.84000000,14.39500000,0.75000000,0.00000000,0.00000000,0.00000000,111.11456860,204.86927188,13.00000000
0.00000000,1.00000000,4.00000000,6.00000000,9.84000000,14.39500000,0.75000000,0.00000000,0.00000000,0.00000000,111.11456860,204.86927188,1.00000000
0.00000000,1.00000000,5.00000000,6.00000000,9.84000000,12.88000000,0.75000000,6.00320000,0.00000000,0.00000000,111.11456860,175.16549296,1.00000000
0.00000000,1.00000000,6.00000000,6.00000000,9.02000000,13.63500000,0.80000000,0.00000000,0.00000000,0.00000000,111.11456860,204.86927188,2.00000000
0.00000000,1.00000000,7.00000000,6.00000000,8.20000000,12.88000000,0.86000000,0.00000000,0.00000000,0.00000000,111.11456860,204.86927188,3.00000000
0.00000000,1.00000000,8.00000000,6.00000000,9.84000000,14.39500000,0.75000000,0.00000000,0.00000000,0.00000000,111.11456860,204.86927188,8.00000000
0.00000000,1.00000000,9.00000000,6.00000000,13.12000000,17.42500000,0.76000000,0.00000000,0.00000000,0.00000000,111.11456860,204.86927188,14.00000000
0.00000000,1.00000000,10.00000000,6.00000000,15.58000000,19.69500000,0.76000000,16.99790000,0.00000000,0.00000000,111.11456860,204.86927188,36.00000000
0.00000000,1.00000000,11.00000000,6.00000000,14.76000000,16.66500000,0.81000000,19.00120000,0.00000000,0.00000000,111.11456860,204.86927188,56.00000000
0.00000000,1.00000000,12.00000000,6.00000000,17.22000000,21.21000000,0.77000000,19.00120000,0.00000000,0.00000000,111.11456860,204.86927188,84.00000000
0.00000000,1.00000000,13.00000000,6.00000000,18.86000000,22.72500000,0.72000000,19.99950000,0.00000000,0.00000000,111.11456860,175.16549296,94.00000000
0.00000000,1.00000000,14.00000000,6.00000000,18.86000000,22.72500000,0.72000000,19.00120000,0.00000000,0.00000000,111.11456860,175.16549296,106.00000000
0.00000000,1.00000000,15.00000000,6.00000000,18.04000000,21.97000000,0.77000000,19.99950000,0.00000000,0.00000000,111.11456860,175.16549296,110.00000000
0.00000000,1.00000000,16.00000000,6.00000000,17.22000000,21.21000000,0.82000000,19.99950000,0.00000000,0.00000000,111.11456860,175.16549296,93.00000000
0.00000000,1.00000000,17.00000000,6.00000000,18.04000000,21.97000000,0.82000000,19.00120000,0.00000000,0.00000000,111.11456860,175.16549296,67.00000000
0.00000000,1.00000000,18.00000000,6.00000000,17.22000000,21.21000000,0.88000000,16.99790000,0.00000000,0.00000000,111.11456860,111.57928118,35.00000000
0.00000000,1.00000000,19.00000000,6.00000000,17.22000000,21.21000000,0.88000000,16.99790000,0.00000000,0.00000000,111.11456860,111.57928118,37.00000000
0.00000000,1.00000000,20.00000000,6.00000000,16.40000000,20.45500000,0.87000000,16.99790000,0.00000000,0.00000000,111.11456860,175.16549296,36.00000000
0.00000000,1.00000000,21.00000000,6.00000000,16.40000000,20.45500000,0.87000000,12.99800000,0.00000000,0.00000000,111.11456860,175.16549296,34.00000000
0.00000000,1.00000000,22.00000000,6.00000000,16.40000000,20.45500000,0.94000000,15.00130000,0.00000000,0.00000000,111.11456860,175.16549296,28.00000000
0.00000000,1.00000000,23.00000000,6.00000000,18.86000000,22.72500000,0.88000000,19.99950000,0.00000000,0.00000000,111.11456860,175.16549296,39.00000000
0.00000000,1.00000000,0.00000000,0.00000000,18.86000000,22.72500000,0.88000000,19.99950000,0.00000000,0.00000000,111.11456860,175.16549296,17.00000000
0.00000000,1.00000000,1.00000000,0.00000000,18.04000000,21.97000000,0.94000000,16.99790000,0.00000000,0.00000000,111.11456860,175.16549296,17.00000000
0.00000000,1.00000000,2.00000000,0.00000000,17.22000000,21.21000000,1.00000000,19.00120000,0.00000000,0.00000000,111.11456860,175.16549296,9.00000000
0.00000000,1.00000000,3.00000000,0.00000000,18.86000000,22.72500000,0.94000000,12.99800000,0.00000000,0.00000000,111.11456860,175.16549296,6.00000000
0.00000000,1.00000000,4.00000000,0.00000000,18.86000000,22.72500000,0.94000000,12.99800000,0.00000000,0.00000000,111.11456860,175.16549296,3.00000000
0.00000000,1.00000000,6.00000000,0.00000000,17.22000000,21.21000000,0.77000000,19.99950000,0.00000000,0.00000000,111.11456860,111.57928118,2.00000000
0.00000000,1.00000000,7.00000000,0.00000000,16.40000000,20.45500000,0.76000000,12.99800000,0.00000000,0.00000000,111.11456860,175.16549296,1.00000000
0.00000000,1.00000000,8.00000000,0.00000000,16.40000000,20.45500000,0.71000000,15.00130000,0.00000000,0.00000000,111.11456860,111.57928118,8.00000000
0.00000000,1.00000000,9.00000000,0.00000000,15.58000000,19.69500000,0.76000000,15.00130000,0.00000000,0.00000000,111.11456860,175.16549296,20.00000000
0.00000000,1.00000000,10.00000000,0.00000000,14.76000000,17.42500000,0.81000000,15.00130000,0.00000000,0.00000000,111.11456860,175.16549296,53.00000000
0.00000000,1.00000000,11.00000000,0.00000000,14.76000000,16.66500000,0.71000000,16.99790000,0.00000000,0.00000000,111.11456860,175.16549296,70.00000000
0.00000000,1.00000000,12.00000000,0.00000000,14.76000000,16.66500000,0.66000000,19.99950000,0.00000000,0.00000000,111.11456860,175.16549296,93.00000000
0.00000000,1.00000000,13.00000000,0.00000000,14.76000000,17.42500000,0.66000000,8.99810000,0.00000000,0.00000000,111.11456860,175.16549296,75.00000000
0.00000000,1.00000000,14.00000000,0.00000000,14.76000000,17.42500000,0.76000000,12.99800000,0.00000000,0.00000000,111.11456860,111.57928118,59.00000000
0.00000000,1.00000000,15.00000000,0.00000000,13.94000000,16.66500000,0.81000000,11.00140000,0.00000000,0.00000000,111.11456860,111.57928118,74.00000000
0.00000000,1.00000000,16.00000000,0.00000000,13.94000000,16.66500000,0.71000000,11.00140000,0.00000000,0.00000000,111.11456860,111.57928118,76.00000000
0.00000000,1.00000000,17.00000000,0.00000000,13.94000000,16.66500000,0.57000000,12.99800000,0.00000000,0.00000000,111.11456860,204.86927188,65.00000000
0.00000000,1.00000000,18.00000000,0.00000000,14.76000000,16.66500000,0.46000000,22.00280000,0.00000000,0.00000000,111.11456860,175.16549296,53.00000000
0.00000000,1.00000000,19.00000000,0.00000000,13.12000000,14.39500000,0.42000000,30.00260000,0.00000000,0.00000000,111.11456860,204.86927188,30.00000000
0.00000000,1.00000000,20.00000000,0.00000000,12.30000000,13.63500000,0.39000000,23.99940000,0.00000000,0.00000000,111.11456860,204.86927188,22.00000000
0.00000000,1.00000000,21.00000000,0.00000000,10.66000000,11.36500000,0.44000000,22.00280000,0.00000000,0.00000000,111.11456860,204.86927188,31.00000000
0.00000000,1.00000000,22.00000000,0.00000000,9.84000000,10.60500000,0.44000000,19.99950000,0.00000000,0.00000000,111.11456860,204.86927188,9.00000000
0.00000000,1.00000000,23.00000000,0.00000000,9.02000000,11.36500000,0.47000000,11.00140000,0.00000000,0.00000000,111.11456860,204.86927188,8.00000000
0.00000000,1.00000000,0.00000000,1.00000000,9.02000000,9.85000000,0.44000000,23.99940000,0.00000000,1.00000000,111.11456860,204.86927188,5.00000000
0.00000000,1.00000000,1.00000000,1.00000000,8.20000000,8.33500000,0.44000000,27.99930000,0.00000000,1.00000000,111.11456860,204.86927188,2.00000000
0.00000000,1.00000000,4.00000000,1.00000000,6.56000000,6.82000000,0.47000000,26.00270000,0.00000000,1.00000000,111.11456860,204.86927188,1.00000000
0.00000000,1.00000000,5.00000000,1.00000000,6.56000000,6.82000000,0.47000000,19.00120000,0.00000000,1.00000000,111.11456860,204.86927188,3.00000000
0.00000000,1.00000000,6.00000000,1.00000000,5.74000000,5.30500000,0.50000000,26.00270000,0.00000000,1.00000000,111.11456860,204.86927188,30.00000000
0.00000000,1.00000000,7.00000000,1.00000000,5.74000000,6.82000000,0.50000000,12.99800000,0.00000000,1.00000000,111.11456860,204.86927188,64.00000000
0.00000000,1.00000000,8.00000000,1.00000000,5.74000000,6.06000000,0.50000000,19.00120000,0.00000000,1.00000000,111.11456860,204.86927188,154.00000000
0.00000000,1.00000000,9.00000000,1.00000000,6.56000000,6.82000000,0.43000000,26.00270000,0.00000000,1.00000000,111.11456860,204.86927188,88.00000000
0.00000000,1.00000000,10.00000000,1.00000000,7.38000000,8.33500000,0.43000000,16.99790000,0.00000000,1.00000000,111.11456860,204.86927188,44.00000000
0.00000000,1.00000000,11.00000000,1.00000000,8.20000000,9.09000000,0.40000000,22.00280000,0.00000000,1.00000000,111.11456860,204.86927188,51.00000000
0.00000000,1.00000000,12.00000000,1.00000000,9.02000000,10.60500000,0.35000000,19.99950000,0.00000000,1.00000000,111.11456860,204.86927188,61.00000000
0.00000000,1.00000000,13.00000000,1.00000000,9.84000000,10.60500000,0.35000000,19.00120000,0.00000000,1.00000000,111.11456860,204.86927188,61.00000000
0.00000000,1.00000000,14.00000000,1.00000000,10.66000000,12.12000000,0.30000000,19.00120000,0.00000000,1.00000000,111.11456860,204.86927188,77.00000000
0.00000000,1.00000000,15.00000000,1.00000000,10.66000000,12.12000000,0.30000000,16.99790000,0.00000000,1.00000000,111.11456860,204.86927188,72.00000000
0.00000000,1.00000000,16.00000000,1.00000000,10.66000000,12.12000000,0.30000000,16.99790000,0.00000000,1.00000000,111.11456860,204.86927188,76.00000000
0.00000000,1.00000000,17.00000000,1.00000000,9.84000000,11.36500000,0.30000000,15.00130000,0.00000000,1.00000000,111.11456860,204.86927188,157.00000000
0.00000000,1.00000000,18.00000000,1.00000000,9.84000000,12.88000000,0.32000000,7.00150000,0.00000000,1.00000000,111.11456860,204.86927188,157.00000000
0.00000000,1.00000000,19.00000000,1.00000000,8.20000000,12.88000000,0.47000000,0.00000000,0.00000000,1.00000000,111.11456860,204.86927188,110.00000000
0.00000000,1.00000000,20.00000000,1.00000000,8.20000000,11.36500000,0.47000000,7.00150000,0.00000000,1.00000000,111.11456860,204.86927188,52.00000000
0.00000000,1.00000000,21.00000000,1.00000000,7.38000000,9.85000000,0.64000000,8.99810000,0.00000000,1.00000000,111.11456860,204.86927188,52.00000000
