0.00000000,0.00000000,2.00000000,1.00000000,59.00000000,9086.23466243,7935.95379298,163.31666667
0.00000000,0.00000000,2.00000000,1.00000000,59.00000000,18952.81092783,7935.95379298,200.86000000
0.00000000,0.00000000,2.00000000,1.00000000,59.00000000,664.69525934,7935.95379298,154.88888889
0.00000000,0.00000000,2.00000000,1.00000000,59.00000000,1862.73889802,7935.95379298,108.64000000
0.00000000,0.00000000,2.00000000,1.00000000,60.00000000,9086.23466243,7935.95379298,85.46666667
0.00000000,0.00000000,2.00000000,1.00000000,60.00000000,9086.23466243,5583.09470814,82.00000000
0.00000000,0.00000000,2.00000000,1.00000000,60.00000000,9086.23466243,4604.85339131,154.25000000
0.00000000,0.00000000,2.00000000,1.00000000,60.00000000,18952.81092783,7935.95379298,80.95000000
0.00000000,0.00000000,2.00000000,1.00000000,60.00000000,18952.81092783,5583.09470814,78.00000000
0.00000000,0.00000000,2.00000000,1.00000000,60.00000000,18952.81092783,4604.85339131,197.01000000
0.00000000,0.00000000,2.00000000,1.00000000,60.00000000,664.69525934,7935.95379298,80.25000000
0.00000000,0.00000000,2.00000000,1.00000000,60.00000000,664.69525934,5583.09470814,77.91666667
0.00000000,0.00000000,2.00000000,1.00000000,60.00000000,664.69525934,4604.85339131,144.69444444
0.00000000,0.00000000,2.00000000,1.00000000,60.00000000,1862.73889802,7935.95379298,88.12000000
0.00000000,0.00000000,2.00000000,1.00000000,60.00000000,1862.73889802,5583.09470814,78.84000000
0.00000000,0.00000000,2.00000000,1.00000000,60.00000000,1862.73889802,4604.85339131,78.15000000
0.00000000,0.00000000,2.00000000,1.00000000,69.00000000,721.71647525,7935.95379298,112.05000000
0.00000000,0.00000000,2.00000000,1.00000000,69.00000000,4888.31940462,7935.95379298,322.05555556
0.00000000,0.00000000,2.00000000,1.00000000,70.00000000,721.71647525,7935.95379298,87.10000000
0.00000000,0.00000000,2.00000000,1.00000000,70.00000000,721.71647525,5583.09470814,97.11000000
0.00000000,0.00000000,2.00000000,1.00000000,70.00000000,721.71647525,4604.85339131,80.86000000
0.00000000,0.00000000,2.00000000,1.00000000,70.00000000,4888.31940462,7935.95379298,194.43888889
0.00000000,0.00000000,2.00000000,1.00000000,70.00000000,4888.31940462,5583.09470814,378.82222222
0.00000000,0.00000000,2.00000000,1.00000000,70.00000000,4888.31940462,4604.85339131,207.77222222
0.00000000,1.00000000,1.00000000,1.00000000,59.00000000,9086.23466243,7935.95379298,646.67500000
0.00000000,1.00000000,1.00000000,1.00000000,59.00000000,664.69525934,7935.95379298,564.63461538
0.00000000,1.00000000,1.00000000,1.00000000,59.00000000,1862.73889802,7935.95379298,248.21666667
0.00000000,1.00000000,1.00000000,1.00000000,60.00000000,9086.23466243,7935.95379298,578.62500000
0.00000000,1.00000000,1.00000000,1.00000000,60.00000000,664.69525934,7935.95379298,523.96153846
0.00000000,1.00000000,1.00000000,1.00000000,60.00000000,1862.73889802,7935.95379298,90.00000000
0.00000000,1.00000000,1.00000000,1.00000000,60.00000000,1862.73889802,4396.44904107,94.58333333
0.00000000,1.00000000,1.00000000,1.00000000,60.00000000,1862.73889802,5583.09470814,243.51666667
0.00000000,1.00000000,1.00000000,1.00000000,60.00000000,1862.73889802,4604.85339131,225.05000000
0.00000000,1.00000000,1.00000000,1.00000000,61.00000000,9086.23466243,7935.95379298,608.20000000
0.00000000,1.00000000,1.00000000,1.00000000,61.00000000,664.69525934,7935.95379298,546.34615385
0.00000000,1.00000000,1.00000000,1.00000000,62.00000000,9086.23466243,7935.95379298,596.47500000
0.00000000,1.00000000,1.00000000,1.00000000,62.00000000,664.69525934,7935.95379298,554.11538462
0.00000000,1.00000000,1.00000000,1.00000000,63.00000000,9086.23466243,7935.95379298,603.65000000
0.00000000,1.00000000,1.00000000,1.00000000,63.00000000,664.69525934,7935.95379298,553.76923077
0.00000000,1.00000000,1.00000000,1.00000000,64.00000000,9086.23466243,7935.95379298,532.80000000
0.00000000,1.00000000,1.00000000,1.00000000,64.00000000,664.69525934,7935.95379298,483.46153846
0.00000000,1.00000000,1.00000000,1.00000000,65.00000000,9086.23466243,7935.95379298,567.97500000
0.00000000,1.00000000,1.00000000,1.00000000,65.00000000,664.69525934,7935.95379298,505.96153846
0.00000000,1.00000000,1.00000000,1.00000000,66.00000000,9086.23466243,7935.95379298,564.30000000
0.00000000,1.00000000,1.00000000,1.00000000,66.00000000,664.69525934,7935.95379298,496.17307692
0.00000000,1.00000000,1.00000000,1.00000000,67.00000000,9086.23466243,7935.95379298,588.90000000
0.00000000,1.00000000,1.00000000,1.00000000,67.00000000,664.69525934,7935.95379298,522.63461538
0.00000000,1.00000000,1.00000000,1.00000000,68.00000000,9086.23466243,7935.95379298,537.07500000
0.00000000,1.00000000,1.00000000,1.00000000,68.00000000,664.69525934,7935.95379298,481.65384615
0.00000000,1.00000000,1.00000000,1.00000000,69.00000000,9086.23466243,7935.95379298,544.05000000
0.00000000,1.00000000,1.00000000,1.00000000,69.00000000,721.71647525,7935.95379298,178.40000000
0.00000000,1.00000000,1.00000000,1.00000000,69.00000000,664.69525934,7935.95379298,512.34615385
0.00000000,1.00000000,1.00000000,1.00000000,69.00000000,4888.31940462,7935.95379298,751.18750000
0.00000000,1.00000000,1.00000000,1.00000000,70.00000000,9086.23466243,7935.95379298,518.20000000
0.00000000,1.00000000,1.00000000,1.00000000,70.00000000,9086.23466243,4396.44904107,547.72500000
0.00000000,1.00000000,1.00000000,1.00000000,70.00000000,9086.23466243,5583.09470814,602.12500000
0.00000000,1.00000000,1.00000000,1.00000000,70.00000000,9086.23466243,4604.85339131,588.20000000
0.00000000,1.00000000,1.00000000,1.00000000,70.00000000,721.71647525,7935.95379298,153.51666667
0.00000000,1.00000000,1.00000000,1.00000000,70.00000000,721.71647525,4396.44904107,151.13333333
0.00000000,1.00000000,1.00000000,1.00000000,70.00000000,721.71647525,5583.09470814,165.41666667
0.00000000,1.00000000,1.00000000,1.00000000,70.00000000,721.71647525,4604.85339131,176.71666667
0.00000000,1.00000000,1.00000000,1.00000000,70.00000000,664.69525934,7935.95379298,418.05769231
0.00000000,1.00000000,1.00000000,1.00000000,70.00000000,664.69525934,4396.44904107,451.15384615
0.00000000,1.00000000,1.00000000,1.00000000,70.00000000,664.69525934,5583.09470814,529.07692308
0.00000000,1.00000000,1.00000000,1.00000000,70.00000000,664.69525934,4604.85339131,518.36538462
0.00000000,1.00000000,1.00000000,1.00000000,70.00000000,4888.31940462,7935.95379298,739.47500000
0.00000000,1.00000000,1.00000000,1.00000000,71.00000000,4888.31940462,7935.95379298,751.98750000
0.00000000,1.00000000,1.00000000,1.00000000,72.00000000,4888.31940462,7935.95379298,740.41250000
0.00000000,1.00000000,1.00000000,1.00000000,73.00000000,4888.31940462,7935.95379298,719.45000000
0.00000000,1.00000000,1.00000000,1.00000000,74.00000000,4888.31940462,7935.95379298,745.53750000
0.00000000,1.00000000,1.00000000,1.00000000,75.00000000,4888.31940462,7935.95379298,734.56250000
0.00000000,1.00000000,1.00000000,1.00000000,76.00000000,4888.31940462,7935.95379298,752.30000000
0.00000000,1.00000000,1.00000000,1.00000000,77.00000000,4888.31940462,7935.95379298,725.55000000
0.00000000,1.00000000,1.00000000,1.00000000,78.00000000,4888.31940462,7935.95379298,742.82500000
0.00000000,1.00000000,1.00000000,1.00000000,79.00000000,4888.31940462,7935.95379298,723.81250000
0.00000000,1.00000000,1.00000000,1.00000000,80.00000000,4888.31940462,7935.95379298,101.73750000
0.00000000,1.00000000,1.00000000,1.00000000,80.00000000,4888.31940462,4396.44904107,770.23750000
0.00000000,1.00000000,1.00000000,1.00000000,80.00000000,4888.31940462,5583.09470814,770.75000000
0.00000000,1.00000000,1.00000000,1.00000000,80.00000000,4888.31940462,4604.85339131,106.33750000
0.00000000,1.00000000,2.00000000,0.00000000,59.00000000,9086.23466243,7935.95379298,513.23333333
0.00000000,1.00000000,2.00000000,0.00000000,59.00000000,18952.81092783,7935.95379298,1527.53000000
0.00000000,1.00000000,2.00000000,0.00000000,59.00000000,664.69525934,7935.95379298,476.32222222
0.00000000,1.00000000,2.00000000,0.00000000,59.00000000,1862.73889802,7935.95379298,145.40000000
0.00000000,1.00000000,2.00000000,0.00000000,60.00000000,9086.23466243,7935.95379298,443.01666667
0.00000000,1.00000000,2.00000000,0.00000000,60.00000000,18952.81092783,7935.95379298,1137.46500000
0.00000000,1.00000000,2.00000000,0.00000000,60.00000000,664.69525934,7935.95379298,419.85555556
0.00000000,1.00000000,2.00000000,0.00000000,60.00000000,1862.73889802,7935.95379298,91.80500000
0.00000000,1.00000000,2.00000000,0.00000000,60.00000000,1862.73889802,4396.44904107,85.25000000
0.00000000,1.00000000,2.00000000,0.00000000,60.00000000,1862.73889802,5583.09470814,134.32500000
0.00000000,1.00000000,2.00000000,0.00000000,61.00000000,9086.23466243,7935.95379298,462.05833333
0.00000000,1.00000000,2.00000000,0.00000000,61.00000000,18952.81092783,7935.95379298,1293.66500000
0.00000000,1.00000000,2.00000000,0.00000000,61.00000000,664.69525934,7935.95379298,441.83888889
0.00000000,1.00000000,2.00000000,0.00000000,62.00000000,9086.23466243,7935.95379298,463.70833333
0.00000000,1.00000000,2.00000000,0.00000000,62.00000000,18952.81092783,7935.95379298,1245.21500000
0.00000000,1.00000000,2.00000000,0.00000000,62.00000000,664.69525934,7935.95379298,434.75000000
0.00000000,1.00000000,2.00000000,0.00000000,63.00000000,9086.23466243,7935.95379298,463.07500000
0.00000000,1.00000000,2.00000000,0.00000000,63.00000000,18952.81092783,7935.95379298,1290.88000000
0.00000000,1.00000000,2.00000000,0.00000000,63.00000000,664.69525934,7935.95379298,455.26666667
0.00000000,1.00000000,2.00000000,0.00000000,64.00000000,9086.23466243,7935.95379298,389.30000000
0.00000000,1.00000000,2.00000000,0.00000000,64.00000000,18952.81092783,7935.95379298,991.07000000
0.00000000,1.00000000,2.00000000,0.00000000,64.00000000,664.69525934,7935.95379298,362.81111111
0.00000000,1.00000000,2.00000000,0.00000000,65.00000000,9086.23466243,7935.95379298,411.82500000
0.00000000,1.00000000,2.00000000,0.00000000,65.00000000,18952.81092783,7935.95379298,1106.45500000
0.00000000,1.00000000,2.00000000,0.00000000,65.00000000,664.69525934,7935.95379298,384.33888889
0.00000000,1.00000000,2.00000000,0.00000000,66.00000000,9086.23466243,7935.95379298,398.48333333
0.00000000,1.00000000,2.00000000,0.00000000,66.00000000,18952.81092783,7935.95379298,1098.25500000
0.00000000,1.00000000,2.00000000,0.00000000,66.00000000,664.69525934,7935.95379298,377.39444444
0.00000000,1.00000000,2.00000000,0.00000000,67.00000000,9086.23466243,7935.95379298,428.83333333
0.00000000,1.00000000,2.00000000,0.00000000,67.00000000,18952.81092783,7935.95379298,1236.05000000
0.00000000,1.00000000,2.00000000,0.00000000,67.00000000,664.69525934,7935.95379298,417.13888889
0.00000000,1.00000000,2.00000000,0.00000000,68.00000000,9086.23466243,7935.95379298,395.45833333
0.00000000,1.00000000,2.00000000,0.00000000,68.00000000,18952.81092783,7935.95379298,917.33500000
0.00000000,1.00000000,2.00000000,0.00000000,68.00000000,664.69525934,7935.95379298,363.25555556
0.00000000,1.00000000,2.00000000,0.00000000,69.00000000,9086.23466243,7935.95379298,412.66666667
0.00000000,1.00000000,2.00000000,0.00000000,69.00000000,18952.81092783,7935.95379298,1020.25000000
0.00000000,1.00000000,2.00000000,0.00000000,69.00000000,721.71647525,7935.95379298,109.71000000
0.00000000,1.00000000,2.00000000,0.00000000,69.00000000,664.69525934,7935.95379298,399.27777778
0.00000000,1.00000000,2.00000000,0.00000000,70.00000000,9086.23466243,7935.95379298,383.19166667
0.00000000,1.00000000,2.00000000,0.00000000,70.00000000,9086.23466243,4396.44904107,412.52500000
0.00000000,1.00000000,2.00000000,0.00000000,70.00000000,9086.23466243,5583.09470814,455.61666667
0.00000000,1.00000000,2.00000000,0.00000000,70.00000000,18952.81092783,7935.95379298,1013.48500000
0.00000000,1.00000000,2.00000000,0.00000000,70.00000000,721.71647525,7935.95379298,101.76500000
0.00000000,1.00000000,2.00000000,0.00000000,70.00000000,721.71647525,4396.44904107,94.63500000
0.00000000,1.00000000,2.00000000,0.00000000,70.00000000,721.71647525,5583.09470814,99.94500000
0.00000000,1.00000000,2.00000000,0.00000000,70.00000000,664.69525934,7935.95379298,348.15555556
0.00000000,1.00000000,2.00000000,0.00000000,70.00000000,664.69525934,4396.44904107,375.73333333
0.00000000,1.00000000,2.00000000,0.00000000,70.00000000,664.69525934,5583.09470814,429.93888889
0.00000000,1.00000000,2.00000000,0.00000000,71.00000000,18952.81092783,7935.95379298,1123.56000000
